ID,Name,Age,Nationality,Overall,Club,Position,Club Logo,Value,Wage,Year,Value_spread,Wage_spread
194959,Borque,20,Spain,59,Real Zaragoza,Defense,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2010,0,0
188563,Alan,24,Spain,59,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2010,0,0
193684,Alexis de Paz,19,Spain,59,CD Tenerife,Midfield,https://cdn.sofifa.org/teams/2/light/260.png,0,0,2010,0,0
198063,Onwu,21,Spain,59,CA Osasuna,Forward,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2010,0,0
164041,Nauzet,24,Spain,59,RCD Mallorca,GK,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2010,0,0
190422,Gonzalo,21,Spain,59,Getafe CF,GK,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2010,0,0
198141,Marc Bartra,18,Spain,59,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2010,0,0
191487,Seoane,21,Spain,59,Deportivo de La Coruña,Defense,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2010,0,0
193796,Ismael,19,Spain,58,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2010,0,0
198408,Bacari,21,Spain,58,Real Valladolid CF,Forward,https://cdn.sofifa.org/teams/2/light/462.png,0,0,2010,0,0
192783,David Lázaro,24,Spain,58,Villarreal CF B,Midfield,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2010,0,0
192787,Costa,22,Spain,58,Villarreal CF B,Defense,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2010,0,0
162074,Redondo,24,Spain,58,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2010,0,0
195358,Aketxe,20,Spain,58,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2010,0,0
189482,Ríos,19,Spain,58,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2010,0,0
171314,Carreño,22,Spain,58,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2010,0,0
198198,Jordi Amat,17,Spain,58,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2010,0,0
194879,Enrich,19,Spain,58,RCD Mallorca,Forward,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2010,0,0
195668,Joel,19,Spain,58,Atlético Madrid,GK,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2010,0,0
194924,Dani Toribio,20,Spain,58,Málaga CF,Midfield,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2010,0,0
181373,Gascón,24,Spain,58,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2010,0,0
189574,Iturraspe,20,Spain,58,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2010,0,0
194200,Trujillo,21,Spain,58,UD Almería,Defense,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2010,0,0
198300,Mikel Santamaría,21,Spain,58,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2010,0,0
194204,Luis Arellano,20,Spain,58,CD Tenerife,GK,https://cdn.sofifa.org/teams/2/light/260.png,0,0,2010,0,0
198062,Atienza,19,Spain,58,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2010,0,0
198064,Ekhi,19,Spain,58,CA Osasuna,Defense,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2010,0,0
194996,Borja Bastón,16,Spain,58,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2010,0,0
195003,Carlos Tomás,21,Spain,58,Villarreal CF B,Defense,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2010,0,0
190447,D. Olsen,19,Norway,58,Valencia CF,Forward,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2010,0,0
195079,Juan Luís,23,Spain,57,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2010,0,0
195360,Álex Sánchez,20,Spain,57,Real Zaragoza,Forward,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2010,0,0
197936,Cubillas,19,Spain,57,Villarreal CF B,Forward,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2010,0,0
198199,Alcolea,20,Spain,57,Real Zaragoza,GK,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2010,0,0
193847,Osmar,21,Spain,57,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2010,0,0
197440,Pedrito,20,Spain,57,Málaga CF,Forward,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2010,0,0
198474,Guitián,18,Spain,57,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2010,0,0
190285,Gonzalo,19,Spain,57,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2010,0,0
190541,Miñano,22,Spain,57,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2010,0,0
194644,Montoya,18,Spain,57,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2010,0,0
198240,Raul Garcia,20,Spain,57,Deportivo de La Coruña,Defense,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2010,0,0
186726,Javi Ruiz,29,Spain,57,RCD Espanyol,GK,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2010,0,0
198251,Bedoya,23,Spain,57,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2010,0,0
190094,Javi Castellano,21,Spain,57,RCD Mallorca,Midfield,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2010,0,0
194197,Galán,23,Spain,57,UD Almería,Midfield,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2010,0,0
190361,Toño,22,Spain,57,CD Tenerife,GK,https://cdn.sofifa.org/teams/2/light/260.png,0,0,2010,0,0
194219,Aridane,22,Spain,57,Real Zaragoza,Forward,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2010,0,0
194224,Pedro Orfila,21,Spain,57,Real Sporting de Gijón,Defense,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2010,0,0
198065,Eslava,18,Spain,57,CA Osasuna,Forward,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2010,0,0
185015,Velayos,22,Spain,57,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2010,0,0
198329,Rodrigo,18,Spain,57,Real Madrid,Forward,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2010,0,0
195002,Raúl,22,Spain,57,Real Sporting de Gijón,GK,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2010,0,0
195051,Marcos Valin,21,Spain,57,Deportivo de La Coruña,GK,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2010,0,0
198174,Babi,23,Spain,56,UD Almería,Forward,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2010,0,0
198445,Óscar,20,Spain,56,Málaga CF,Forward,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2010,0,0
197935,Fofo,19,Spain,56,Villarreal CF B,Forward,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2010,0,0
198451,Dani Rodriguez,21,Spain,56,Deportivo de La Coruña,Midfield,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2010,0,0
186420,Toni,21,Spain,56,Xerez Club Deportivo,GK,https://cdn.sofifa.org/teams/2/light/1742.png,0,0,2010,0,0
191055,Dídac,20,Spain,56,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2010,0,0
198368,Tomás Pina,21,Spain,56,RCD Mallorca,Midfield,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2010,0,0
197885,Cedric,17,Congo,56,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2010,0,0
195077,Dani Álvarez,22,Spain,55,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2010,0,0
192785,Ángel,19,Spain,55,Villarreal CF B,Defense,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2010,0,0
198173,Hugo López,21,Spain,55,UD Almería,Midfield,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2010,0,0
198197,Alfaro,18,Spain,55,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2010,0,0
184888,Juan Martín,20,Spain,55,Sevilla FC,GK,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2010,0,0
198023,Ximo,19,Spain,55,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2010,0,0
188050,Felipe Manoel,19,Brazil,55,Villarreal CF B,Midfield,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2010,0,0
191992,Jose Picón,21,Spain,55,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2010,0,0
197934,Llorente,18,Spain,54,Villarreal CF B,Midfield,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2010,0,0
194934,Dani Jiménez,19,Spain,54,Sevilla FC,GK,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2010,0,0
192376,Álvaro,20,Spain,54,UD Almería,GK,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2010,0,0
194215,Juanito Rosillo,21,Spain,54,Xerez Club Deportivo,Forward,https://cdn.sofifa.org/teams/2/light/1742.png,0,0,2010,0,0
191223,Chirri,19,Spain,54,Deportivo de La Coruña,Forward,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2010,0,0
190494,D. Opare,18,Ghana,53,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2010,0,0
197927,Hugo Garcia,19,Spain,53,Deportivo de La Coruña,Forward,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2010,0,0
190284,Luisma,19,Spain,53,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2010,0,0
193901,Víctor Ibañez,20,Spain,53,RCD Espanyol,GK,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2010,0,0
192931,Fran,21,Spain,53,Málaga CF,GK,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2010,0,0
193794,Etxaniz,18,Spain,52,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2010,0,0
193079,Cristian Valle,19,Spain,52,Deportivo de La Coruña,Defense,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2010,0,0
190283,Mario,21,Spain,52,Racing Santander,GK,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2010,0,0
198221,Nico,24,Spain,52,Villarreal CF B,GK,https://cdn.sofifa.org/teams/2/light/110902.png,0,0,2010,0,0
158023,L. Messi,23,Argentina,90,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
20801,Cristiano Ronaldo,25,Portugal,89,Real Madrid,Forward,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
113422,David Villa,28,Spain,88,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
5479,Casillas,29,Spain,88,Real Madrid,GK,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
10535,Xavi,30,Spain,87,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
41,Iniesta,26,Spain,87,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
13038,Puyol,32,Spain,86,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
167664,G. Higuaín,22,Argentina,85,Real Madrid,Forward,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
153079,S. Agüero,22,Argentina,85,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
152729,Piqué,23,Spain,85,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
138449,Kaká,28,Brazil,85,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
106573,Valdés,28,Spain,85,FC Barcelona,GK,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
49072,D. Forlán,31,Uruguay,85,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
45197,Xabi Alonso,28,Spain,85,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
176635,M. Özil,21,Germany,84,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
155862,Sergio Ramos,24,Spain,84,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
146536,Jesús Navas,24,Spain,84,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
146530,Dani Alves,27,Brazil,84,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
120533,Pepe,27,Portugal,84,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
3622,Ricardo Carvalho,32,Portugal,84,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
189505,Pedro,22,Spain,83,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
165153,K. Benzema,22,France,83,Real Madrid,Forward,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
162131,Fernando Llorente,25,Spain,83,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
146748,Diego López,28,Spain,83,Villarreal CF,GK,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
146562,Santi Cazorla,25,Spain,83,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
142754,J. Mascherano,26,Argentina,83,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
136194,Luís Fabiano,29,Brazil,83,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
111093,Reyes,26,Spain,83,Atlético Madrid,Forward,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
53050,E. Adebayor,26,Togo,83,Real Madrid,Forward,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
183898,A. Di María,22,Argentina,82,Real Madrid,Forward,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
178088,Mata,22,Spain,82,Valencia CF,Forward,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
165580,Diego Alves,25,Brazil,82,UD Almería,GK,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
162409,G. Rossi,23,Italy,82,Villarreal CF,Forward,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
146758,Soldado,25,Spain,82,Valencia CF,Forward,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
141645,E. Abidal,30,France,82,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
111661,C. Kameni,26,Cameroon,82,RCD Espanyol,GK,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
189511,Sergio Busquets,21,Spain,81,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
179846,S. Khedira,23,Germany,81,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
179591,Pablo Hernández,25,Spain,81,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
164169,Filipe,24,Brazil,81,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
161956,Borja Valero,25,Spain,81,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
157481,Raúl Albiol,24,Spain,81,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
135567,Nilmar,25,Brazil,81,Villarreal CF,Forward,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
114764,Iraizoz,29,Spain,81,Athletic Club de Bilbao,GK,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
45186,Joaquín,28,Spain,81,Valencia CF,Forward,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
12259,S. Keita,30,Mali,81,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
8247,Palop,36,Spain,81,Sevilla FC,GK,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
193080,De Gea,19,Spain,80,Atlético Madrid,GK,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
182493,D. Godín,24,Uruguay,80,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
178562,E. Banega,22,Argentina,80,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
177610,Javi Martinez,21,Spain,80,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
176676,Marcelo,22,Brazil,80,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
174379,G. Castro,25,Uruguay,80,RCD Mallorca,Forward,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
171897,A. Guardado,23,Mexico,80,Deportivo de La Coruña,Forward,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2011,0,0
163711,L. Diarra,25,France,80,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
162123,Amorebieta,25,Spain,80,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
158372,I. Afellay,24,Netherlands,80,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
146760,Juanfran,25,Spain,80,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
146741,Arbeloa,27,Spain,80,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
106231,Aduriz,29,Spain,80,Valencia CF,Forward,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
25924,Capdevila,32,Spain,80,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
11576,Marchena,30,Spain,80,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
552,F. Kanouté,32,Mali,80,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
184120,Bruno,26,Spain,79,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
183900,D. Perotti,21,Argentina,79,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
183899,P. Piatti,21,Argentina,79,UD Almería,Forward,https://cdn.sofifa.org/teams/2/light/1861.png,0,0,2011,0,0
175379,Pedro León,23,Spain,79,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
174543,C. Bravo,27,Chile,79,Real Sociedad,GK,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2011,0,0
171318,Diego Capel,22,Spain,79,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
170481,E. Garay,23,Argentina,79,Real Madrid,Defense,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
146439,Negredo,24,Spain,79,Sevilla FC,Forward,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
138654,G. Milito,29,Argentina,79,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
134979,M. Demichelis,29,Argentina,79,Málaga CF,Defense,https://cdn.sofifa.org/teams/2/light/573.png,0,0,2011,0,0
111022,David Navarro,30,Spain,79,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
110026,Cani,28,Spain,79,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
106213,Iraola,28,Spain,79,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
45172,D. Zokora,29,Ivory Coast,79,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
44902,T. Ujfaluši,32,Czech Republic,79,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
4001,César,38,Spain,79,Valencia CF,GK,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
190150,Domínguez,21,Spain,78,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
189513,Dani Parejo,21,Spain,78,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2011,0,0
188791,A. Costa,25,Argentina,78,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
182495,M. Cáceres,23,Uruguay,78,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
178535,P. Osvaldo,24,Italy,78,RCD Espanyol,Forward,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
178085,Granero,22,Spain,78,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2011,0,0
176993,Bojan,19,Spain,78,FC Barcelona,Forward,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
176769,Jonas,26,Brazil,78,Valencia CF,Forward,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
168651,I. Rakitić,22,Croatia,78,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
164082,Adriano,25,Brazil,78,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
147006,Diego Castro,27,Spain,78,Real Sporting de Gijón,Forward,https://cdn.sofifa.org/teams/2/light/459.png,0,0,2011,0,0
146482,Xabi Prieto,26,Spain,78,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2011,0,0
142780,G. Rodríguez,26,Argentina,78,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
140274,D. Díaz,31,Argentina,78,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2011,0,0
135866,Marcos Senna,33,Spain,78,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2011,0,0
135742,Alexis,24,Spain,78,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
121193,N. Haedo Valdez,26,Paraguay,78,Hércules CF,Forward,https://cdn.sofifa.org/teams/2/light/100879.png,0,0,2011,0,0
111010,Vicente,28,Spain,78,Valencia CF,Forward,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
111008,Albelda,32,Spain,78,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
110341,Lopo,30,Spain,78,Deportivo de La Coruña,Defense,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2011,0,0
100978,D. Boateng,27,Ghana,78,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2011,0,0
53405,Maxwell,28,Brazil,78,FC Barcelona,Defense,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2011,0,0
47608,Aranzubia,30,Spain,78,Deportivo de La Coruña,GK,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2011,0,0
41824,J. Escudé,30,France,78,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
20209,Ricardo Costa,29,Portugal,78,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2011,0,0
17912,D. Aouate,32,Israel,78,RCD Mallorca,GK,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
4098,Tiago,29,Portugal,78,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
3790,Nunes,33,Portugal,78,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2011,0,0
193532,G. Medel,22,Chile,77,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2011,0,0
189354,Susaeta,22,Spain,77,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
187763,Elias,25,Brazil,77,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2011,0,0
187323,Henrique,23,Brazil,77,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2011,0,0
185132,Mikel San José,21,Spain,77,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2011,0,0
185020,José Callejón,23,Spain,77,RCD Espanyol,Forward,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2011,0,0
177752,R. Drenthe,23,Netherlands,77,Hércules CF,Midfield,https://cdn.sofifa.org/teams/2/light/100879.png,0,0,2011,0,0
